start,end,rq_time,rq_type,subnetwork,request_id,is_multimodal,modal_state,transfer_station_ids,max_transfers
191,21,4200,inter,right,463,True,3,MH-R;MH-L,1
206,44,11160,inter,right,464,True,3,MH-R;MH-L,1
195,115,10050,inter,right,465,True,3,MH-R;MH-L,1
158,38,6150,inter,right,466,True,3,MH-R;MH-L,1
122,89,13350,inter,right,467,True,3,MH-R;MH-L,1
131,25,13890,inter,right,468,True,3,MH-R;MH-L,1
209,72,6000,inter,right,469,True,3,MH-R;MH-L,1
125,10,14040,inter,right,470,True,3,MH-R;MH-L,1
220,111,5880,inter,right,471,True,3,MH-R;MH-L,1
205,21,4530,inter,right,472,True,3,MH-R;MH-L,1
194,65,4200,inter,right,473,True,3,MH-R;MH-L,1
183,53,8340,inter,right,474,True,3,MH-R;MH-L,1
141,84,14070,inter,right,475,True,3,MH-R;MH-L,1
230,93,7620,inter,right,476,True,3,MH-R;MH-L,1
125,72,12570,inter,right,477,True,3,MH-R;MH-L,1
181,35,6120,inter,right,478,True,3,MH-R;MH-L,1
229,6,9600,inter,right,479,True,3,MH-R;MH-L,1
149,55,12060,inter,right,480,True,3,MH-R;MH-L,1
159,77,10500,inter,right,481,True,3,MH-R;MH-L,1
147,66,9210,inter,right,482,True,3,MH-R;MH-L,1
234,54,11730,inter,right,483,True,3,MH-R;MH-L,1
208,17,4260,inter,right,484,True,3,MH-R;MH-L,1
189,110,4890,inter,right,485,True,3,MH-R;MH-L,1
224,106,10080,inter,right,486,True,3,MH-R;MH-L,1
148,110,13200,inter,right,487,True,3,MH-R;MH-L,1
141,29,13140,inter,right,488,True,3,MH-R;MH-L,1
151,24,14130,inter,right,489,True,3,MH-R;MH-L,1
149,0,11280,inter,right,490,True,3,MH-R;MH-L,1
169,92,13050,inter,right,491,True,3,MH-R;MH-L,1
142,12,8130,inter,right,492,True,3,MH-R;MH-L,1
220,69,4410,inter,right,493,True,3,MH-R;MH-L,1
180,9,8340,inter,right,494,True,3,MH-R;MH-L,1
126,47,7350,inter,right,495,True,3,MH-R;MH-L,1
209,77,7620,inter,right,496,True,3,MH-R;MH-L,1
190,33,7590,inter,right,497,True,3,MH-R;MH-L,1
127,34,9750,inter,right,498,True,3,MH-R;MH-L,1
200,92,4170,inter,right,499,True,3,MH-R;MH-L,1
170,16,5640,inter,right,500,True,3,MH-R;MH-L,1
192,47,5550,inter,right,501,True,3,MH-R;MH-L,1
168,98,10560,inter,right,502,True,3,MH-R;MH-L,1
132,73,11310,inter,right,503,True,3,MH-R;MH-L,1
222,71,9840,inter,right,504,True,3,MH-R;MH-L,1
189,25,13050,inter,right,505,True,3,MH-R;MH-L,1
191,33,5700,inter,right,506,True,3,MH-R;MH-L,1
168,62,9270,inter,right,507,True,3,MH-R;MH-L,1
196,101,9180,inter,right,508,True,3,MH-R;MH-L,1
173,81,12210,inter,right,509,True,3,MH-R;MH-L,1
148,1,9120,inter,right,510,True,3,MH-R;MH-L,1
190,80,10260,inter,right,511,True,3,MH-R;MH-L,1
218,20,6870,inter,right,512,True,3,MH-R;MH-L,1
179,30,4170,inter,right,513,True,3,MH-R;MH-L,1
150,114,6540,inter,right,514,True,3,MH-R;MH-L,1
139,27,12330,inter,right,515,True,3,MH-R;MH-L,1
184,9,10290,inter,right,516,True,3,MH-R;MH-L,1
207,83,11430,inter,right,517,True,3,MH-R;MH-L,1
218,89,10530,inter,right,518,True,3,MH-R;MH-L,1
205,18,4890,inter,right,519,True,3,MH-R;MH-L,1
226,77,7500,inter,right,520,True,3,MH-R;MH-L,1
205,83,11520,inter,right,521,True,3,MH-R;MH-L,1
227,5,4740,inter,right,522,True,3,MH-R;MH-L,1
162,98,5940,inter,right,523,True,3,MH-R;MH-L,1
221,39,12450,inter,right,524,True,3,MH-R;MH-L,1
129,96,13380,inter,right,525,True,3,MH-R;MH-L,1
150,60,13140,inter,right,526,True,3,MH-R;MH-L,1
233,68,10650,inter,right,527,True,3,MH-R;MH-L,1
211,23,8790,inter,right,528,True,3,MH-R;MH-L,1
194,95,4680,inter,right,529,True,3,MH-R;MH-L,1
146,74,11010,inter,right,530,True,3,MH-R;MH-L,1
188,109,14310,inter,right,531,True,3,MH-R;MH-L,1
171,11,8700,inter,right,532,True,3,MH-R;MH-L,1
192,38,11130,inter,right,533,True,3,MH-R;MH-L,1
124,98,5940,inter,right,534,True,3,MH-R;MH-L,1
185,12,9060,inter,right,535,True,3,MH-R;MH-L,1
154,78,4020,inter,right,536,True,3,MH-R;MH-L,1
197,45,5340,inter,right,537,True,3,MH-R;MH-L,1
167,21,10560,inter,right,538,True,3,MH-R;MH-L,1
121,55,8790,inter,right,539,True,3,MH-R;MH-L,1
220,28,7110,inter,right,540,True,3,MH-R;MH-L,1
226,37,7260,inter,right,541,True,3,MH-R;MH-L,1
168,2,8730,inter,right,542,True,3,MH-R;MH-L,1
174,115,12660,inter,right,543,True,3,MH-R;MH-L,1
227,77,11640,inter,right,544,True,3,MH-R;MH-L,1
236,48,13500,inter,right,545,True,3,MH-R;MH-L,1
223,16,8010,inter,right,546,True,3,MH-R;MH-L,1
215,115,13770,inter,right,547,True,3,MH-R;MH-L,1
190,80,9540,inter,right,548,True,3,MH-R;MH-L,1
137,64,5910,inter,right,549,True,3,MH-R;MH-L,1
149,73,3690,inter,right,550,True,3,MH-R;MH-L,1
138,53,12450,inter,right,551,True,3,MH-R;MH-L,1
200,85,11070,inter,right,552,True,3,MH-R;MH-L,1
212,42,7290,inter,right,553,True,3,MH-R;MH-L,1
216,89,10140,inter,right,554,True,3,MH-R;MH-L,1
164,38,12930,inter,right,555,True,3,MH-R;MH-L,1
188,95,13230,inter,right,556,True,3,MH-R;MH-L,1
144,56,4770,inter,right,557,True,3,MH-R;MH-L,1
223,73,12270,inter,right,558,True,3,MH-R;MH-L,1
168,72,8100,inter,right,559,True,3,MH-R;MH-L,1
235,108,11460,inter,right,560,True,3,MH-R;MH-L,1
160,72,7830,inter,right,561,True,3,MH-R;MH-L,1
140,27,5040,inter,right,562,True,3,MH-R;MH-L,1
133,18,8610,inter,right,563,True,3,MH-R;MH-L,1
220,8,12780,inter,right,564,True,3,MH-R;MH-L,1
167,104,7320,inter,right,565,True,3,MH-R;MH-L,1
138,115,7890,inter,right,566,True,3,MH-R;MH-L,1
141,54,6780,inter,right,567,True,3,MH-R;MH-L,1
140,31,4350,inter,right,568,True,3,MH-R;MH-L,1
156,26,10140,inter,right,569,True,3,MH-R;MH-L,1
233,25,14130,inter,right,570,True,3,MH-R;MH-L,1
229,97,11190,inter,right,571,True,3,MH-R;MH-L,1
122,32,6030,inter,right,572,True,3,MH-R;MH-L,1
121,108,5640,inter,right,573,True,3,MH-R;MH-L,1
219,3,6630,inter,right,574,True,3,MH-R;MH-L,1
157,113,11190,inter,right,575,True,3,MH-R;MH-L,1
224,19,13080,inter,right,576,True,3,MH-R;MH-L,1
151,78,8880,inter,right,577,True,3,MH-R;MH-L,1
234,7,9690,inter,right,578,True,3,MH-R;MH-L,1
151,9,3750,inter,right,579,True,3,MH-R;MH-L,1
197,14,6210,inter,right,580,True,3,MH-R;MH-L,1
228,61,9600,inter,right,581,True,3,MH-R;MH-L,1
122,49,12870,inter,right,582,True,3,MH-R;MH-L,1
167,16,11940,inter,right,583,True,3,MH-R;MH-L,1
206,114,13380,inter,right,584,True,3,MH-R;MH-L,1
136,69,12600,inter,right,585,True,3,MH-R;MH-L,1
197,74,11100,inter,right,586,True,3,MH-R;MH-L,1
192,8,5220,inter,right,587,True,3,MH-R;MH-L,1
161,2,11040,inter,right,588,True,3,MH-R;MH-L,1
200,6,9960,inter,right,589,True,3,MH-R;MH-L,1
222,73,9900,inter,right,590,True,3,MH-R;MH-L,1
211,45,4350,inter,right,591,True,3,MH-R;MH-L,1
197,70,7050,inter,right,592,True,3,MH-R;MH-L,1
126,49,4200,inter,right,593,True,3,MH-R;MH-L,1
176,35,13260,inter,right,594,True,3,MH-R;MH-L,1
221,21,8430,inter,right,595,True,3,MH-R;MH-L,1
180,65,11370,inter,right,596,True,3,MH-R;MH-L,1
175,46,7500,inter,right,597,True,3,MH-R;MH-L,1
222,85,3900,inter,right,598,True,3,MH-R;MH-L,1
187,94,7380,inter,right,599,True,3,MH-R;MH-L,1
159,23,10950,inter,right,600,True,3,MH-R;MH-L,1
142,86,11190,inter,right,601,True,3,MH-R;MH-L,1
220,99,11310,inter,right,602,True,3,MH-R;MH-L,1
198,49,6600,inter,right,603,True,3,MH-R;MH-L,1
223,39,12300,inter,right,604,True,3,MH-R;MH-L,1
209,9,13410,inter,right,605,True,3,MH-R;MH-L,1
230,9,7440,inter,right,606,True,3,MH-R;MH-L,1
139,26,6150,inter,right,607,True,3,MH-R;MH-L,1
187,50,13110,inter,right,608,True,3,MH-R;MH-L,1
156,89,10590,inter,right,609,True,3,MH-R;MH-L,1
149,111,4860,inter,right,610,True,3,MH-R;MH-L,1
230,44,5490,inter,right,611,True,3,MH-R;MH-L,1
148,38,7680,inter,right,612,True,3,MH-R;MH-L,1
230,18,13740,inter,right,613,True,3,MH-R;MH-L,1
126,111,14310,inter,right,614,True,3,MH-R;MH-L,1
220,60,5880,inter,right,615,True,3,MH-R;MH-L,1
174,107,14160,inter,right,616,True,3,MH-R;MH-L,1
121,2,5070,inter,right,617,True,3,MH-R;MH-L,1
153,16,5670,inter,right,618,True,3,MH-R;MH-L,1
155,79,10050,inter,right,619,True,3,MH-R;MH-L,1
190,39,13350,inter,right,620,True,3,MH-R;MH-L,1
179,105,7440,inter,right,621,True,3,MH-R;MH-L,1
138,27,4530,inter,right,622,True,3,MH-R;MH-L,1
180,52,9360,inter,right,623,True,3,MH-R;MH-L,1
142,3,10320,inter,right,624,True,3,MH-R;MH-L,1
175,58,11700,inter,right,625,True,3,MH-R;MH-L,1
202,5,7710,inter,right,626,True,3,MH-R;MH-L,1
175,110,13260,inter,right,627,True,3,MH-R;MH-L,1
227,54,8910,inter,right,628,True,3,MH-R;MH-L,1
122,43,12540,inter,right,629,True,3,MH-R;MH-L,1
145,83,3900,inter,right,630,True,3,MH-R;MH-L,1
155,112,4560,inter,right,631,True,3,MH-R;MH-L,1
209,5,4290,inter,right,632,True,3,MH-R;MH-L,1
150,36,6630,inter,right,633,True,3,MH-R;MH-L,1
207,3,9960,inter,right,634,True,3,MH-R;MH-L,1
211,75,13890,inter,right,635,True,3,MH-R;MH-L,1
174,57,7950,inter,right,636,True,3,MH-R;MH-L,1
232,0,12630,inter,right,637,True,3,MH-R;MH-L,1
122,83,11370,inter,right,638,True,3,MH-R;MH-L,1
165,113,7530,inter,right,639,True,3,MH-R;MH-L,1
166,70,5760,inter,right,640,True,3,MH-R;MH-L,1
172,30,8790,inter,right,641,True,3,MH-R;MH-L,1
167,66,8250,inter,right,642,True,3,MH-R;MH-L,1
141,88,3810,inter,right,643,True,3,MH-R;MH-L,1
233,33,11460,inter,right,644,True,3,MH-R;MH-L,1
236,47,13500,inter,right,645,True,3,MH-R;MH-L,1
124,85,7530,inter,right,646,True,3,MH-R;MH-L,1
211,76,6900,inter,right,647,True,3,MH-R;MH-L,1
211,2,5670,inter,right,648,True,3,MH-R;MH-L,1
180,96,7740,inter,right,649,True,3,MH-R;MH-L,1
196,33,3600,inter,right,650,True,3,MH-R;MH-L,1
218,53,10410,inter,right,651,True,3,MH-R;MH-L,1
190,92,9840,inter,right,652,True,3,MH-R;MH-L,1
211,112,11460,inter,right,653,True,3,MH-R;MH-L,1
127,24,12000,inter,right,654,True,3,MH-R;MH-L,1
215,79,8940,inter,right,655,True,3,MH-R;MH-L,1
195,39,8220,inter,right,656,True,3,MH-R;MH-L,1
195,42,13890,inter,right,657,True,3,MH-R;MH-L,1
198,32,11310,inter,right,658,True,3,MH-R;MH-L,1
134,1,9690,inter,right,659,True,3,MH-R;MH-L,1
215,8,5670,inter,right,660,True,3,MH-R;MH-L,1
149,91,11670,inter,right,661,True,3,MH-R;MH-L,1
179,52,4230,inter,right,662,True,3,MH-R;MH-L,1
191,44,5340,inter,right,663,True,3,MH-R;MH-L,1
202,84,11610,inter,right,664,True,3,MH-R;MH-L,1
214,82,7860,inter,right,665,True,3,MH-R;MH-L,1
205,45,12150,inter,right,666,True,3,MH-R;MH-L,1
195,97,7200,inter,right,667,True,3,MH-R;MH-L,1
223,79,10230,inter,right,668,True,3,MH-R;MH-L,1
235,10,5640,inter,right,669,True,3,MH-R;MH-L,1
148,23,6480,inter,right,670,True,3,MH-R;MH-L,1
210,29,11010,inter,right,671,True,3,MH-R;MH-L,1
125,19,7590,inter,right,672,True,3,MH-R;MH-L,1
148,103,8520,inter,right,673,True,3,MH-R;MH-L,1
168,20,7140,inter,right,674,True,3,MH-R;MH-L,1
153,22,3810,inter,right,675,True,3,MH-R;MH-L,1
185,54,7080,inter,right,676,True,3,MH-R;MH-L,1
190,82,10290,inter,right,677,True,3,MH-R;MH-L,1
210,76,12570,inter,right,678,True,3,MH-R;MH-L,1
192,98,10410,inter,right,679,True,3,MH-R;MH-L,1
192,93,10440,inter,right,680,True,3,MH-R;MH-L,1
126,45,8640,inter,right,681,True,3,MH-R;MH-L,1
230,71,11280,inter,right,682,True,3,MH-R;MH-L,1
210,6,11970,inter,right,683,True,3,MH-R;MH-L,1
131,73,4140,inter,right,684,True,3,MH-R;MH-L,1
168,110,11310,inter,right,685,True,3,MH-R;MH-L,1
196,75,9540,inter,right,686,True,3,MH-R;MH-L,1
195,29,8220,inter,right,687,True,3,MH-R;MH-L,1
209,50,7800,inter,right,688,True,3,MH-R;MH-L,1
173,72,11340,inter,right,689,True,3,MH-R;MH-L,1
141,75,10740,inter,right,690,True,3,MH-R;MH-L,1
221,110,13320,inter,right,691,True,3,MH-R;MH-L,1
137,86,10140,inter,right,692,True,3,MH-R;MH-L,1
164,23,5460,inter,right,693,True,3,MH-R;MH-L,1
142,42,8430,inter,right,694,True,3,MH-R;MH-L,1
210,33,9750,inter,right,695,True,3,MH-R;MH-L,1
177,75,10590,inter,right,696,True,3,MH-R;MH-L,1
154,104,5160,inter,right,697,True,3,MH-R;MH-L,1
154,36,8850,inter,right,698,True,3,MH-R;MH-L,1
132,69,5100,inter,right,699,True,3,MH-R;MH-L,1
143,8,6390,inter,right,700,True,3,MH-R;MH-L,1
132,25,4170,inter,right,701,True,3,MH-R;MH-L,1
208,67,13200,inter,right,702,True,3,MH-R;MH-L,1
203,10,6480,inter,right,703,True,3,MH-R;MH-L,1
184,13,6390,inter,right,704,True,3,MH-R;MH-L,1
183,79,10980,inter,right,705,True,3,MH-R;MH-L,1
225,82,11640,inter,right,706,True,3,MH-R;MH-L,1
196,42,10440,inter,right,707,True,3,MH-R;MH-L,1
161,62,14190,inter,right,708,True,3,MH-R;MH-L,1
195,2,8070,inter,right,709,True,3,MH-R;MH-L,1
174,22,7680,inter,right,710,True,3,MH-R;MH-L,1
142,103,10320,inter,right,711,True,3,MH-R;MH-L,1
233,86,9960,inter,right,712,True,3,MH-R;MH-L,1
137,29,6180,inter,right,713,True,3,MH-R;MH-L,1
171,56,5250,inter,right,714,True,3,MH-R;MH-L,1
189,6,11790,inter,right,715,True,3,MH-R;MH-L,1
195,14,10290,inter,right,716,True,3,MH-R;MH-L,1
163,57,13560,inter,right,717,True,3,MH-R;MH-L,1
122,93,4140,inter,right,718,True,3,MH-R;MH-L,1
199,19,14280,inter,right,719,True,3,MH-R;MH-L,1
188,100,4860,inter,right,720,True,3,MH-R;MH-L,1
127,84,13560,inter,right,721,True,3,MH-R;MH-L,1
208,40,11280,inter,right,722,True,3,MH-R;MH-L,1
135,105,3660,inter,right,723,True,3,MH-R;MH-L,1
121,107,6210,inter,right,724,True,3,MH-R;MH-L,1
233,49,7530,inter,right,725,True,3,MH-R;MH-L,1
180,93,12630,inter,right,726,True,3,MH-R;MH-L,1
138,47,8100,inter,right,727,True,3,MH-R;MH-L,1
189,82,7380,inter,right,728,True,3,MH-R;MH-L,1
133,71,8040,inter,right,729,True,3,MH-R;MH-L,1
143,12,4830,inter,right,730,True,3,MH-R;MH-L,1
201,96,5790,inter,right,731,True,3,MH-R;MH-L,1
177,6,8700,inter,right,732,True,3,MH-R;MH-L,1
219,110,8610,inter,right,733,True,3,MH-R;MH-L,1
235,94,10020,inter,right,734,True,3,MH-R;MH-L,1
128,79,11550,inter,right,735,True,3,MH-R;MH-L,1
219,33,14280,inter,right,736,True,3,MH-R;MH-L,1
198,89,4440,inter,right,737,True,3,MH-R;MH-L,1
135,31,8640,inter,right,738,True,3,MH-R;MH-L,1
219,11,5190,inter,right,739,True,3,MH-R;MH-L,1
198,85,11730,inter,right,740,True,3,MH-R;MH-L,1
124,104,13140,inter,right,741,True,3,MH-R;MH-L,1
160,105,13500,inter,right,742,True,3,MH-R;MH-L,1
234,44,5100,inter,right,743,True,3,MH-R;MH-L,1
125,45,12750,inter,right,744,True,3,MH-R;MH-L,1
204,55,8820,inter,right,745,True,3,MH-R;MH-L,1
181,80,13380,inter,right,746,True,3,MH-R;MH-L,1
162,84,3900,inter,right,747,True,3,MH-R;MH-L,1
152,28,9690,inter,right,748,True,3,MH-R;MH-L,1
236,62,7470,inter,right,749,True,3,MH-R;MH-L,1
146,104,6720,inter,right,750,True,3,MH-R;MH-L,1
174,53,6750,inter,right,751,True,3,MH-R;MH-L,1
148,23,6930,inter,right,752,True,3,MH-R;MH-L,1
141,24,5640,inter,right,753,True,3,MH-R;MH-L,1
182,55,8250,inter,right,754,True,3,MH-R;MH-L,1
167,79,7650,inter,right,755,True,3,MH-R;MH-L,1
138,73,6060,inter,right,756,True,3,MH-R;MH-L,1
212,82,7350,inter,right,757,True,3,MH-R;MH-L,1
123,74,14250,inter,right,758,True,3,MH-R;MH-L,1
176,52,8430,inter,right,759,True,3,MH-R;MH-L,1
182,52,13260,inter,right,760,True,3,MH-R;MH-L,1
133,53,3930,inter,right,761,True,3,MH-R;MH-L,1
122,107,10290,inter,right,762,True,3,MH-R;MH-L,1
220,33,10740,inter,right,763,True,3,MH-R;MH-L,1
233,109,8820,inter,right,764,True,3,MH-R;MH-L,1
166,8,4410,inter,right,765,True,3,MH-R;MH-L,1
137,26,8160,inter,right,766,True,3,MH-R;MH-L,1
137,8,6450,inter,right,767,True,3,MH-R;MH-L,1
158,114,9030,inter,right,768,True,3,MH-R;MH-L,1
234,34,11430,inter,right,769,True,3,MH-R;MH-L,1
122,104,9960,inter,right,770,True,3,MH-R;MH-L,1
131,115,11250,inter,right,771,True,3,MH-R;MH-L,1
199,29,8700,inter,right,772,True,3,MH-R;MH-L,1
221,56,5610,inter,right,773,True,3,MH-R;MH-L,1
158,11,7590,inter,right,774,True,3,MH-R;MH-L,1
172,19,4590,inter,right,775,True,3,MH-R;MH-L,1
229,68,4980,inter,right,776,True,3,MH-R;MH-L,1
225,19,6180,inter,right,777,True,3,MH-R;MH-L,1
197,50,4860,inter,right,778,True,3,MH-R;MH-L,1
153,112,12960,inter,right,779,True,3,MH-R;MH-L,1
209,32,9780,inter,right,780,True,3,MH-R;MH-L,1
173,62,5190,inter,right,781,True,3,MH-R;MH-L,1
198,106,4740,inter,right,782,True,3,MH-R;MH-L,1
152,19,14160,inter,right,783,True,3,MH-R;MH-L,1
132,32,13440,inter,right,784,True,3,MH-R;MH-L,1
139,98,13290,inter,right,785,True,3,MH-R;MH-L,1
161,40,8370,inter,right,786,True,3,MH-R;MH-L,1
184,62,13800,inter,right,787,True,3,MH-R;MH-L,1
169,58,12480,inter,right,788,True,3,MH-R;MH-L,1
143,82,9870,inter,right,789,True,3,MH-R;MH-L,1
174,36,13110,inter,right,790,True,3,MH-R;MH-L,1
130,110,3720,inter,right,791,True,3,MH-R;MH-L,1
154,84,12090,inter,right,792,True,3,MH-R;MH-L,1
235,105,8610,inter,right,793,True,3,MH-R;MH-L,1
155,7,13440,inter,right,794,True,3,MH-R;MH-L,1
187,24,7830,inter,right,795,True,3,MH-R;MH-L,1
161,85,8160,inter,right,796,True,3,MH-R;MH-L,1
126,51,10260,inter,right,797,True,3,MH-R;MH-L,1
134,44,7920,inter,right,798,True,3,MH-R;MH-L,1
166,105,4080,inter,right,799,True,3,MH-R;MH-L,1
125,102,5760,inter,right,800,True,3,MH-R;MH-L,1
156,21,10710,inter,right,801,True,3,MH-R;MH-L,1
127,113,10770,inter,right,802,True,3,MH-R;MH-L,1
179,101,7350,inter,right,803,True,3,MH-R;MH-L,1
148,77,11460,inter,right,804,True,3,MH-R;MH-L,1
205,82,12690,inter,right,805,True,3,MH-R;MH-L,1
129,84,10260,inter,right,806,True,3,MH-R;MH-L,1
132,38,7380,inter,right,807,True,3,MH-R;MH-L,1
160,82,8130,inter,right,808,True,3,MH-R;MH-L,1
176,33,14340,inter,right,809,True,3,MH-R;MH-L,1
197,93,8490,inter,right,810,True,3,MH-R;MH-L,1
168,5,13800,inter,right,811,True,3,MH-R;MH-L,1
171,0,14160,inter,right,812,True,3,MH-R;MH-L,1
148,54,4260,inter,right,813,True,3,MH-R;MH-L,1
210,115,8880,inter,right,814,True,3,MH-R;MH-L,1
124,17,9630,inter,right,815,True,3,MH-R;MH-L,1
142,85,13380,inter,right,816,True,3,MH-R;MH-L,1
121,111,10350,inter,right,817,True,3,MH-R;MH-L,1
143,2,8760,inter,right,818,True,3,MH-R;MH-L,1
164,101,7800,inter,right,819,True,3,MH-R;MH-L,1
217,47,8190,inter,right,820,True,3,MH-R;MH-L,1
219,101,5220,inter,right,821,True,3,MH-R;MH-L,1
172,32,12540,inter,right,822,True,3,MH-R;MH-L,1
231,112,10980,inter,right,823,True,3,MH-R;MH-L,1
180,73,5130,inter,right,824,True,3,MH-R;MH-L,1
178,92,9270,inter,right,825,True,3,MH-R;MH-L,1
173,89,5400,inter,right,826,True,3,MH-R;MH-L,1
140,101,10230,inter,right,827,True,3,MH-R;MH-L,1
235,71,12240,inter,right,828,True,3,MH-R;MH-L,1
130,66,12150,inter,right,829,True,3,MH-R;MH-L,1
135,24,13020,inter,right,830,True,3,MH-R;MH-L,1
159,71,7140,inter,right,831,True,3,MH-R;MH-L,1
173,38,12780,inter,right,832,True,3,MH-R;MH-L,1
134,102,12540,inter,right,833,True,3,MH-R;MH-L,1
168,65,7980,inter,right,834,True,3,MH-R;MH-L,1
197,71,13830,inter,right,835,True,3,MH-R;MH-L,1
197,50,6540,inter,right,836,True,3,MH-R;MH-L,1
235,64,6510,inter,right,837,True,3,MH-R;MH-L,1
167,68,9270,inter,right,838,True,3,MH-R;MH-L,1
228,86,9750,inter,right,839,True,3,MH-R;MH-L,1
208,42,4440,inter,right,840,True,3,MH-R;MH-L,1
163,51,4500,inter,right,841,True,3,MH-R;MH-L,1
151,100,10170,inter,right,842,True,3,MH-R;MH-L,1
187,7,11610,inter,right,843,True,3,MH-R;MH-L,1
183,65,6270,inter,right,844,True,3,MH-R;MH-L,1
178,34,7230,inter,right,845,True,3,MH-R;MH-L,1
210,70,11430,inter,right,846,True,3,MH-R;MH-L,1
225,33,10170,inter,right,847,True,3,MH-R;MH-L,1
145,38,6780,inter,right,848,True,3,MH-R;MH-L,1
146,112,5100,inter,right,849,True,3,MH-R;MH-L,1
154,34,7260,inter,right,850,True,3,MH-R;MH-L,1
152,110,5580,inter,right,851,True,3,MH-R;MH-L,1
200,50,10890,inter,right,852,True,3,MH-R;MH-L,1
236,107,11280,inter,right,853,True,3,MH-R;MH-L,1
231,18,9780,inter,right,854,True,3,MH-R;MH-L,1
130,40,13500,inter,right,855,True,3,MH-R;MH-L,1
236,91,12150,inter,right,856,True,3,MH-R;MH-L,1
167,41,13320,inter,right,857,True,3,MH-R;MH-L,1
230,32,11310,inter,right,858,True,3,MH-R;MH-L,1
169,79,6450,inter,right,859,True,3,MH-R;MH-L,1
217,105,8370,inter,right,860,True,3,MH-R;MH-L,1
138,53,11580,inter,right,861,True,3,MH-R;MH-L,1
196,95,9300,inter,right,862,True,3,MH-R;MH-L,1
229,52,9480,inter,right,863,True,3,MH-R;MH-L,1
158,87,11580,inter,right,864,True,3,MH-R;MH-L,1
190,68,11100,inter,right,865,True,3,MH-R;MH-L,1
177,70,12210,inter,right,866,True,3,MH-R;MH-L,1
198,19,3840,inter,right,867,True,3,MH-R;MH-L,1
195,30,12630,inter,right,868,True,3,MH-R;MH-L,1
215,67,10410,inter,right,869,True,3,MH-R;MH-L,1
200,46,12300,inter,right,870,True,3,MH-R;MH-L,1
140,105,5370,inter,right,871,True,3,MH-R;MH-L,1
234,53,4920,inter,right,872,True,3,MH-R;MH-L,1
189,106,13890,inter,right,873,True,3,MH-R;MH-L,1
168,16,12150,inter,right,874,True,3,MH-R;MH-L,1
230,97,12720,inter,right,875,True,3,MH-R;MH-L,1
181,95,10560,inter,right,876,True,3,MH-R;MH-L,1
200,108,9210,inter,right,877,True,3,MH-R;MH-L,1
121,37,5700,inter,right,878,True,3,MH-R;MH-L,1
227,92,10230,inter,right,879,True,3,MH-R;MH-L,1
195,89,8640,inter,right,880,True,3,MH-R;MH-L,1
211,65,4320,inter,right,881,True,3,MH-R;MH-L,1
181,15,4680,inter,right,882,True,3,MH-R;MH-L,1
169,36,10260,inter,right,883,True,3,MH-R;MH-L,1
231,39,8130,inter,right,884,True,3,MH-R;MH-L,1
188,1,8040,inter,right,885,True,3,MH-R;MH-L,1
166,0,14400,inter,right,886,True,3,MH-R;MH-L,1
201,11,11340,inter,right,887,True,3,MH-R;MH-L,1
194,74,13950,inter,right,888,True,3,MH-R;MH-L,1
132,49,6030,inter,right,889,True,3,MH-R;MH-L,1
215,67,4440,inter,right,890,True,3,MH-R;MH-L,1
214,7,5250,inter,right,891,True,3,MH-R;MH-L,1
174,38,10950,inter,right,892,True,3,MH-R;MH-L,1
224,109,3720,inter,right,893,True,3,MH-R;MH-L,1
169,25,4380,inter,right,894,True,3,MH-R;MH-L,1
202,35,11280,inter,right,895,True,3,MH-R;MH-L,1
121,104,10680,inter,right,896,True,3,MH-R;MH-L,1
168,8,7200,inter,right,897,True,3,MH-R;MH-L,1
127,21,14160,inter,right,898,True,3,MH-R;MH-L,1
231,111,6780,inter,right,899,True,3,MH-R;MH-L,1
