trip_id,stop_id,arrival_time,departure_time,stop_sequence
7-1-22,80-4,04:35:30,04:35:30,6
7-1-22,79-4,04:37:00,04:37:00,7
7-1-22,68-4,04:38:30,04:38:30,8
7-1-22,67-4,04:40:00,04:40:00,9
7-1-22,118-4,04:41:30,04:41:30,10
7-1-22,A-4,04:43:00,04:43:00,11
7-1-22,117-4,04:44:30,04:44:30,12
7-1-22,48-4,04:46:00,04:46:00,13
7-1-22,47-4,04:47:30,04:47:30,14
7-1-22,36-4,04:49:00,04:49:00,15
7-1-22,35-4,04:50:30,04:50:30,16
7-1-22,24-4,04:52:00,04:52:00,17
7-1-22,23-4,04:53:30,04:53:30,18
7-1-22,12-4,04:55:00,04:55:00,19
7-1-22,11-4,04:56:30,04:56:30,20
7-1-22,0-4,04:58:00,04:58:00,21
7-1-23,115-4,04:38:00,04:38:00,1
7-1-23,104-4,04:39:30,04:39:30,2
7-1-23,103-4,04:41:00,04:41:00,3
7-1-23,92-4,04:42:30,04:42:30,4
7-1-23,91-4,04:44:00,04:44:00,5
7-1-23,80-4,04:45:30,04:45:30,6
7-1-23,79-4,04:47:00,04:47:00,7
7-1-23,68-4,04:48:30,04:48:30,8
7-1-23,67-4,04:50:00,04:50:00,9
7-1-23,118-4,04:51:30,04:51:30,10
7-1-23,A-4,04:53:00,04:53:00,11
7-1-23,117-4,04:54:30,04:54:30,12
7-1-23,48-4,04:56:00,04:56:00,13
7-1-23,47-4,04:57:30,04:57:30,14
7-1-23,36-4,04:59:00,04:59:00,15
7-1-23,35-4,05:00:30,05:00:30,16
7-1-23,24-4,05:02:00,05:02:00,17
7-1-23,23-4,05:03:30,05:03:30,18
7-1-23,12-4,05:05:00,05:05:00,19
7-1-23,11-4,05:06:30,05:06:30,20
7-1-23,0-4,05:08:00,05:08:00,21
7-1-24,115-4,04:48:00,04:48:00,1
7-1-24,104-4,04:49:30,04:49:30,2
7-1-24,103-4,04:51:00,04:51:00,3
7-1-24,92-4,04:52:30,04:52:30,4
7-1-24,91-4,04:54:00,04:54:00,5
7-1-24,80-4,04:55:30,04:55:30,6
7-1-24,79-4,04:57:00,04:57:00,7
7-1-24,68-4,04:58:30,04:58:30,8
7-1-24,67-4,05:00:00,05:00:00,9
7-1-24,118-4,05:01:30,05:01:30,10
7-1-24,A-4,05:03:00,05:03:00,11
7-1-24,117-4,05:04:30,05:04:30,12
7-1-24,48-4,05:06:00,05:06:00,13
7-1-24,47-4,05:07:30,05:07:30,14
7-1-24,36-4,05:09:00,05:09:00,15
7-1-24,35-4,05:10:30,05:10:30,16
7-1-24,24-4,05:12:00,05:12:00,17
7-1-24,23-4,05:13:30,05:13:30,18
7-1-24,12-4,05:15:00,05:15:00,19
7-1-24,11-4,05:16:30,05:16:30,20
7-1-24,0-4,05:18:00,05:18:00,21
7-1-25,115-4,04:58:00,04:58:00,1
7-1-25,104-4,04:59:30,04:59:30,2
7-1-25,103-4,05:01:00,05:01:00,3
7-1-25,92-4,05:02:30,05:02:30,4
7-1-25,91-4,05:04:00,05:04:00,5
7-1-25,80-4,05:05:30,05:05:30,6
7-1-25,79-4,05:07:00,05:07:00,7
7-1-25,68-4,05:08:30,05:08:30,8
7-1-25,67-4,05:10:00,05:10:00,9
7-1-25,118-4,05:11:30,05:11:30,10
7-1-25,A-4,05:13:00,05:13:00,11
7-1-25,117-4,05:14:30,05:14:30,12
7-1-25,48-4,05:16:00,05:16:00,13
7-1-25,47-4,05:17:30,05:17:30,14
7-1-25,36-4,05:19:00,05:19:00,15
7-1-25,35-4,05:20:30,05:20:30,16
7-1-25,24-4,05:22:00,05:22:00,17
7-1-25,23-4,05:23:30,05:23:30,18
7-1-25,12-4,05:25:00,05:25:00,19
7-1-25,11-4,05:26:30,05:26:30,20
7-1-25,0-4,05:28:00,05:28:00,21
7-1-26,115-4,05:08:00,05:08:00,1
7-1-26,104-4,05:09:30,05:09:30,2
7-1-26,103-4,05:11:00,05:11:00,3
7-1-26,92-4,05:12:30,05:12:30,4
7-1-26,91-4,05:14:00,05:14:00,5
7-1-26,80-4,05:15:30,05:15:30,6
7-1-26,79-4,05:17:00,05:17:00,7
7-1-26,68-4,05:18:30,05:18:30,8
7-1-26,67-4,05:20:00,05:20:00,9
7-1-26,118-4,05:21:30,05:21:30,10
7-1-26,A-4,05:23:00,05:23:00,11
7-1-26,117-4,05:24:30,05:24:30,12
7-1-26,48-4,05:26:00,05:26:00,13
7-1-26,47-4,05:27:30,05:27:30,14
7-1-26,36-4,05:29:00,05:29:00,15
7-1-26,35-4,05:30:30,05:30:30,16
7-1-26,24-4,05:32:00,05:32:00,17
7-1-26,23-4,05:33:30,05:33:30,18
7-1-26,12-4,05:35:00,05:35:00,19
7-1-26,11-4,05:36:30,05:36:30,20
7-1-26,0-4,05:38:00,05:38:00,21
7-1-27,115-4,05:18:00,05:18:00,1
7-1-27,104-4,05:19:30,05:19:30,2
7-1-27,103-4,05:21:00,05:21:00,3
7-1-27,92-4,05:22:30,05:22:30,4
7-1-27,91-4,05:24:00,05:24:00,5
7-1-27,80-4,05:25:30,05:25:30,6
7-1-27,79-4,05:27:00,05:27:00,7
7-1-27,68-4,05:28:30,05:28:30,8
7-1-27,67-4,05:30:00,05:30:00,9
7-1-27,118-4,05:31:30,05:31:30,10
7-1-27,A-4,05:33:00,05:33:00,11
7-1-27,117-4,05:34:30,05:34:30,12
7-1-27,48-4,05:36:00,05:36:00,13
7-1-27,47-4,05:37:30,05:37:30,14
7-1-27,36-4,05:39:00,05:39:00,15
7-1-27,35-4,05:40:30,05:40:30,16
7-1-27,24-4,05:42:00,05:42:00,17
7-1-27,23-4,05:43:30,05:43:30,18
7-1-27,12-4,05:45:00,05:45:00,19
7-1-27,11-4,05:46:30,05:46:30,20
7-1-27,0-4,05:48:00,05:48:00,21
7-1-28,115-4,05:28:00,05:28:00,1
7-1-28,104-4,05:29:30,05:29:30,2
7-1-28,103-4,05:31:00,05:31:00,3
7-1-28,92-4,05:32:30,05:32:30,4
7-1-28,91-4,05:34:00,05:34:00,5
7-1-28,80-4,05:35:30,05:35:30,6
7-1-28,79-4,05:37:00,05:37:00,7
7-1-28,68-4,05:38:30,05:38:30,8
7-1-28,67-4,05:40:00,05:40:00,9
7-1-28,118-4,05:41:30,05:41:30,10
7-1-28,A-4,05:43:00,05:43:00,11
7-1-28,117-4,05:44:30,05:44:30,12
7-1-28,48-4,05:46:00,05:46:00,13
7-1-28,47-4,05:47:30,05:47:30,14
7-1-28,36-4,05:49:00,05:49:00,15
7-1-28,35-4,05:50:30,05:50:30,16
7-1-28,24-4,05:52:00,05:52:00,17
7-1-28,23-4,05:53:30,05:53:30,18
7-1-28,12-4,05:55:00,05:55:00,19
7-1-28,11-4,05:56:30,05:56:30,20
7-1-28,0-4,05:58:00,05:58:00,21
7-1-29,115-4,05:38:00,05:38:00,1
7-1-29,104-4,05:39:30,05:39:30,2
7-1-29,103-4,05:41:00,05:41:00,3
7-1-29,92-4,05:42:30,05:42:30,4
7-1-29,91-4,05:44:00,05:44:00,5
7-1-29,80-4,05:45:30,05:45:30,6
7-1-29,79-4,05:47:00,05:47:00,7
7-1-29,68-4,05:48:30,05:48:30,8
7-1-29,67-4,05:50:00,05:50:00,9
7-1-29,118-4,05:51:30,05:51:30,10
7-1-29,A-4,05:53:00,05:53:00,11
7-1-29,117-4,05:54:30,05:54:30,12
7-1-29,48-4,05:56:00,05:56:00,13
7-1-29,47-4,05:57:30,05:57:30,14
7-1-29,36-4,05:59:00,05:59:00,15
7-1-29,35-4,06:00:30,06:00:30,16
7-1-29,24-4,06:02:00,06:02:00,17
7-1-29,23-4,06:03:30,06:03:30,18
7-1-29,12-4,06:05:00,06:05:00,19
7-1-29,11-4,06:06:30,06:06:30,20
7-1-29,0-4,06:08:00,06:08:00,21
7-1-30,115-4,05:48:00,05:48:00,1
7-1-30,104-4,05:49:30,05:49:30,2
7-1-30,103-4,05:51:00,05:51:00,3
7-1-30,92-4,05:52:30,05:52:30,4
7-1-30,91-4,05:54:00,05:54:00,5
7-1-30,80-4,05:55:30,05:55:30,6
7-1-30,79-4,05:57:00,05:57:00,7
7-1-30,68-4,05:58:30,05:58:30,8
7-1-30,67-4,06:00:00,06:00:00,9
7-1-30,118-4,06:01:30,06:01:30,10
7-1-30,A-4,06:03:00,06:03:00,11
7-1-30,117-4,06:04:30,06:04:30,12
7-1-30,48-4,06:06:00,06:06:00,13
7-1-30,47-4,06:07:30,06:07:30,14
7-1-30,36-4,06:09:00,06:09:00,15
7-1-30,35-4,06:10:30,06:10:30,16
7-1-30,24-4,06:12:00,06:12:00,17
7-1-30,23-4,06:13:30,06:13:30,18
7-1-30,12-4,06:15:00,06:15:00,19
7-1-30,11-4,06:16:30,06:16:30,20
7-1-30,0-4,06:18:00,06:18:00,21
7-1-31,115-4,05:58:00,05:58:00,1
7-1-31,104-4,05:59:30,05:59:30,2
7-1-31,103-4,06:01:00,06:01:00,3
7-1-31,92-4,06:02:30,06:02:30,4
7-1-31,91-4,06:04:00,06:04:00,5
7-1-31,80-4,06:05:30,06:05:30,6
7-1-31,79-4,06:07:00,06:07:00,7
7-1-31,68-4,06:08:30,06:08:30,8
7-1-31,67-4,06:10:00,06:10:00,9
7-1-31,118-4,06:11:30,06:11:30,10
7-1-31,A-4,06:13:00,06:13:00,11
7-1-31,117-4,06:14:30,06:14:30,12
7-1-31,48-4,06:16:00,06:16:00,13
7-1-31,47-4,06:17:30,06:17:30,14
7-1-31,36-4,06:19:00,06:19:00,15
7-1-31,35-4,06:20:30,06:20:30,16
7-1-31,24-4,06:22:00,06:22:00,17
7-1-31,23-4,06:23:30,06:23:30,18
7-1-31,12-4,06:25:00,06:25:00,19
7-1-31,11-4,06:26:30,06:26:30,20
7-1-31,0-4,06:28:00,06:28:00,21
7-1-32,115-4,06:08:00,06:08:00,1
7-1-32,104-4,06:09:30,06:09:30,2
7-1-32,103-4,06:11:00,06:11:00,3
7-1-32,92-4,06:12:30,06:12:30,4
7-1-32,91-4,06:14:00,06:14:00,5
7-1-32,80-4,06:15:30,06:15:30,6
7-1-32,79-4,06:17:00,06:17:00,7
7-1-32,68-4,06:18:30,06:18:30,8
7-1-32,67-4,06:20:00,06:20:00,9
7-1-32,118-4,06:21:30,06:21:30,10
7-1-32,A-4,06:23:00,06:23:00,11
7-1-32,117-4,06:24:30,06:24:30,12
7-1-32,48-4,06:26:00,06:26:00,13
7-1-32,47-4,06:27:30,06:27:30,14
7-1-32,36-4,06:29:00,06:29:00,15
7-1-32,35-4,06:30:30,06:30:30,16
7-1-32,24-4,06:32:00,06:32:00,17
7-1-32,23-4,06:33:30,06:33:30,18
7-1-32,12-4,06:35:00,06:35:00,19
7-1-32,11-4,06:36:30,06:36:30,20
7-1-32,0-4,06:38:00,06:38:00,21
7-1-33,115-4,06:18:00,06:18:00,1
7-1-33,104-4,06:19:30,06:19:30,2
7-1-33,103-4,06:21:00,06:21:00,3
7-1-33,92-4,06:22:30,06:22:30,4
7-1-33,91-4,06:24:00,06:24:00,5
7-1-33,80-4,06:25:30,06:25:30,6
7-1-33,79-4,06:27:00,06:27:00,7
7-1-33,68-4,06:28:30,06:28:30,8
7-1-33,67-4,06:30:00,06:30:00,9
7-1-33,118-4,06:31:30,06:31:30,10
7-1-33,A-4,06:33:00,06:33:00,11
7-1-33,117-4,06:34:30,06:34:30,12
7-1-33,48-4,06:36:00,06:36:00,13
7-1-33,47-4,06:37:30,06:37:30,14
7-1-33,36-4,06:39:00,06:39:00,15
7-1-33,35-4,06:40:30,06:40:30,16
7-1-33,24-4,06:42:00,06:42:00,17
7-1-33,23-4,06:43:30,06:43:30,18
7-1-33,12-4,06:45:00,06:45:00,19
7-1-33,11-4,06:46:30,06:46:30,20
7-1-33,0-4,06:48:00,06:48:00,21
7-1-34,115-4,06:28:00,06:28:00,1
7-1-34,104-4,06:29:30,06:29:30,2
7-1-34,103-4,06:31:00,06:31:00,3
7-1-34,92-4,06:32:30,06:32:30,4
7-1-34,91-4,06:34:00,06:34:00,5
7-1-34,80-4,06:35:30,06:35:30,6
7-1-34,79-4,06:37:00,06:37:00,7
7-1-34,68-4,06:38:30,06:38:30,8
7-1-34,67-4,06:40:00,06:40:00,9
7-1-34,118-4,06:41:30,06:41:30,10
7-1-34,A-4,06:43:00,06:43:00,11
7-1-34,117-4,06:44:30,06:44:30,12
7-1-34,48-4,06:46:00,06:46:00,13
7-1-34,47-4,06:47:30,06:47:30,14
7-1-34,36-4,06:49:00,06:49:00,15
7-1-34,35-4,06:50:30,06:50:30,16
7-1-34,24-4,06:52:00,06:52:00,17
7-1-34,23-4,06:53:30,06:53:30,18
7-1-34,12-4,06:55:00,06:55:00,19
7-1-34,11-4,06:56:30,06:56:30,20
7-1-34,0-4,06:58:00,06:58:00,21
7-1-35,115-4,06:38:00,06:38:00,1
7-1-35,104-4,06:39:30,06:39:30,2
7-1-35,103-4,06:41:00,06:41:00,3
7-1-35,92-4,06:42:30,06:42:30,4
7-1-35,91-4,06:44:00,06:44:00,5
7-1-35,80-4,06:45:30,06:45:30,6
7-1-35,79-4,06:47:00,06:47:00,7
7-1-35,68-4,06:48:30,06:48:30,8
7-1-35,67-4,06:50:00,06:50:00,9
7-1-35,118-4,06:51:30,06:51:30,10
7-1-35,A-4,06:53:00,06:53:00,11
7-1-35,117-4,06:54:30,06:54:30,12
7-1-35,48-4,06:56:00,06:56:00,13
7-1-35,47-4,06:57:30,06:57:30,14
7-1-35,36-4,06:59:00,06:59:00,15
7-1-35,35-4,07:00:30,07:00:30,16
7-1-35,24-4,07:02:00,07:02:00,17
7-1-35,23-4,07:03:30,07:03:30,18
7-1-35,12-4,07:05:00,07:05:00,19
7-1-35,11-4,07:06:30,07:06:30,20
7-1-35,0-4,07:08:00,07:08:00,21
7-1-36,115-4,06:48:00,06:48:00,1
7-1-36,104-4,06:49:30,06:49:30,2
7-1-36,103-4,06:51:00,06:51:00,3
7-1-36,92-4,06:52:30,06:52:30,4
7-1-36,91-4,06:54:00,06:54:00,5
7-1-36,80-4,06:55:30,06:55:30,6
7-1-36,79-4,06:57:00,06:57:00,7
7-1-36,68-4,06:58:30,06:58:30,8
7-1-36,67-4,07:00:00,07:00:00,9
7-1-36,118-4,07:01:30,07:01:30,10
7-1-36,A-4,07:03:00,07:03:00,11
7-1-36,117-4,07:04:30,07:04:30,12
7-1-36,48-4,07:06:00,07:06:00,13
7-1-36,47-4,07:07:30,07:07:30,14
7-1-36,36-4,07:09:00,07:09:00,15
7-1-36,35-4,07:10:30,07:10:30,16
7-1-36,24-4,07:12:00,07:12:00,17
7-1-36,23-4,07:13:30,07:13:30,18
7-1-36,12-4,07:15:00,07:15:00,19
7-1-36,11-4,07:16:30,07:16:30,20
7-1-36,0-4,07:18:00,07:18:00,21
7-1-37,115-4,06:58:00,06:58:00,1
7-1-37,104-4,06:59:30,06:59:30,2
7-1-37,103-4,07:01:00,07:01:00,3
7-1-37,92-4,07:02:30,07:02:30,4
7-1-37,91-4,07:04:00,07:04:00,5
7-1-37,80-4,07:05:30,07:05:30,6
7-1-37,79-4,07:07:00,07:07:00,7
7-1-37,68-4,07:08:30,07:08:30,8
7-1-37,67-4,07:10:00,07:10:00,9
7-1-37,118-4,07:11:30,07:11:30,10
7-1-37,A-4,07:13:00,07:13:00,11
7-1-37,117-4,07:14:30,07:14:30,12
7-1-37,48-4,07:16:00,07:16:00,13
7-1-37,47-4,07:17:30,07:17:30,14
7-1-37,36-4,07:19:00,07:19:00,15
7-1-37,35-4,07:20:30,07:20:30,16
7-1-37,24-4,07:22:00,07:22:00,17
7-1-37,23-4,07:23:30,07:23:30,18
7-1-37,12-4,07:25:00,07:25:00,19
7-1-37,11-4,07:26:30,07:26:30,20
7-1-37,0-4,07:28:00,07:28:00,21
7-1-38,115-4,07:08:00,07:08:00,1
7-1-38,104-4,07:09:30,07:09:30,2
7-1-38,103-4,07:11:00,07:11:00,3
7-1-38,92-4,07:12:30,07:12:30,4
7-1-38,91-4,07:14:00,07:14:00,5
7-1-38,80-4,07:15:30,07:15:30,6
7-1-38,79-4,07:17:00,07:17:00,7
7-1-38,68-4,07:18:30,07:18:30,8
7-1-38,67-4,07:20:00,07:20:00,9
7-1-38,118-4,07:21:30,07:21:30,10
7-1-38,A-4,07:23:00,07:23:00,11
7-1-38,117-4,07:24:30,07:24:30,12
7-1-38,48-4,07:26:00,07:26:00,13
7-1-38,47-4,07:27:30,07:27:30,14
7-1-38,36-4,07:29:00,07:29:00,15
7-1-38,35-4,07:30:30,07:30:30,16
7-1-38,24-4,07:32:00,07:32:00,17
7-1-38,23-4,07:33:30,07:33:30,18
7-1-38,12-4,07:35:00,07:35:00,19
7-1-38,11-4,07:36:30,07:36:30,20
7-1-38,0-4,07:38:00,07:38:00,21
7-1-39,115-4,07:18:00,07:18:00,1
7-1-39,104-4,07:19:30,07:19:30,2
7-1-39,103-4,07:21:00,07:21:00,3
7-1-39,92-4,07:22:30,07:22:30,4
7-1-39,91-4,07:24:00,07:24:00,5
7-1-39,80-4,07:25:30,07:25:30,6
7-1-39,79-4,07:27:00,07:27:00,7
7-1-39,68-4,07:28:30,07:28:30,8
7-1-39,67-4,07:30:00,07:30:00,9
7-1-39,118-4,07:31:30,07:31:30,10
7-1-39,A-4,07:33:00,07:33:00,11
7-1-39,117-4,07:34:30,07:34:30,12
7-1-39,48-4,07:36:00,07:36:00,13
7-1-39,47-4,07:37:30,07:37:30,14
7-1-39,36-4,07:39:00,07:39:00,15
7-1-39,35-4,07:40:30,07:40:30,16
7-1-39,24-4,07:42:00,07:42:00,17
7-1-39,23-4,07:43:30,07:43:30,18
7-1-39,12-4,07:45:00,07:45:00,19
7-1-39,11-4,07:46:30,07:46:30,20
7-1-39,0-4,07:48:00,07:48:00,21
7-1-40,115-4,07:28:00,07:28:00,1
7-1-40,104-4,07:29:30,07:29:30,2
7-1-40,103-4,07:31:00,07:31:00,3
7-1-40,92-4,07:32:30,07:32:30,4
7-1-40,91-4,07:34:00,07:34:00,5
7-1-40,80-4,07:35:30,07:35:30,6
7-1-40,79-4,07:37:00,07:37:00,7
7-1-40,68-4,07:38:30,07:38:30,8
7-1-40,67-4,07:40:00,07:40:00,9
7-1-40,118-4,07:41:30,07:41:30,10
7-1-40,A-4,07:43:00,07:43:00,11
7-1-40,117-4,07:44:30,07:44:30,12
7-1-40,48-4,07:46:00,07:46:00,13
7-1-40,47-4,07:47:30,07:47:30,14
7-1-40,36-4,07:49:00,07:49:00,15
7-1-40,35-4,07:50:30,07:50:30,16
7-1-40,24-4,07:52:00,07:52:00,17
7-1-40,23-4,07:53:30,07:53:30,18
7-1-40,12-4,07:55:00,07:55:00,19
7-1-40,11-4,07:56:30,07:56:30,20
7-1-40,0-4,07:58:00,07:58:00,21
7-1-41,115-4,07:38:00,07:38:00,1
7-1-41,104-4,07:39:30,07:39:30,2
7-1-41,103-4,07:41:00,07:41:00,3
7-1-41,92-4,07:42:30,07:42:30,4
7-1-41,91-4,07:44:00,07:44:00,5
7-1-41,80-4,07:45:30,07:45:30,6
7-1-41,79-4,07:47:00,07:47:00,7
7-1-41,68-4,07:48:30,07:48:30,8
7-1-41,67-4,07:50:00,07:50:00,9
7-1-41,118-4,07:51:30,07:51:30,10
7-1-41,A-4,07:53:00,07:53:00,11
7-1-41,117-4,07:54:30,07:54:30,12
7-1-41,48-4,07:56:00,07:56:00,13
7-1-41,47-4,07:57:30,07:57:30,14
7-1-41,36-4,07:59:00,07:59:00,15
7-1-41,35-4,08:00:30,08:00:30,16
7-1-41,24-4,08:02:00,08:02:00,17
7-1-41,23-4,08:03:30,08:03:30,18
7-1-41,12-4,08:05:00,08:05:00,19
7-1-41,11-4,08:06:30,08:06:30,20
7-1-41,0-4,08:08:00,08:08:00,21
7-1-42,115-4,07:48:00,07:48:00,1
7-1-42,104-4,07:49:30,07:49:30,2
7-1-42,103-4,07:51:00,07:51:00,3
7-1-42,92-4,07:52:30,07:52:30,4
7-1-42,91-4,07:54:00,07:54:00,5
7-1-42,80-4,07:55:30,07:55:30,6
7-1-42,79-4,07:57:00,07:57:00,7
7-1-42,68-4,07:58:30,07:58:30,8
7-1-42,67-4,08:00:00,08:00:00,9
7-1-42,118-4,08:01:30,08:01:30,10
7-1-42,A-4,08:03:00,08:03:00,11
7-1-42,117-4,08:04:30,08:04:30,12
7-1-42,48-4,08:06:00,08:06:00,13
7-1-42,47-4,08:07:30,08:07:30,14
7-1-42,36-4,08:09:00,08:09:00,15
7-1-42,35-4,08:10:30,08:10:30,16
7-1-42,24-4,08:12:00,08:12:00,17
7-1-42,23-4,08:13:30,08:13:30,18
7-1-42,12-4,08:15:00,08:15:00,19
7-1-42,11-4,08:16:30,08:16:30,20
7-1-42,0-4,08:18:00,08:18:00,21
7-1-43,115-4,07:58:00,07:58:00,1
7-1-43,104-4,07:59:30,07:59:30,2
7-1-43,103-4,08:01:00,08:01:00,3
7-1-43,92-4,08:02:30,08:02:30,4
7-1-43,91-4,08:04:00,08:04:00,5
7-1-43,80-4,08:05:30,08:05:30,6
7-1-43,79-4,08:07:00,08:07:00,7
7-1-43,68-4,08:08:30,08:08:30,8
7-1-43,67-4,08:10:00,08:10:00,9
7-1-43,118-4,08:11:30,08:11:30,10
7-1-43,A-4,08:13:00,08:13:00,11
7-1-43,117-4,08:14:30,08:14:30,12
7-1-43,48-4,08:16:00,08:16:00,13
7-1-43,47-4,08:17:30,08:17:30,14
7-1-43,36-4,08:19:00,08:19:00,15
7-1-43,35-4,08:20:30,08:20:30,16
7-1-43,24-4,08:22:00,08:22:00,17
7-1-43,23-4,08:23:30,08:23:30,18
7-1-43,12-4,08:25:00,08:25:00,19
7-1-43,11-4,08:26:30,08:26:30,20
7-1-43,0-4,08:28:00,08:28:00,21
9-0-47,121-4,00:08:00,00:08:00,1
9-0-47,132-4,00:09:30,00:09:30,2
9-0-47,133-4,00:11:00,00:11:00,3
9-0-47,144-4,00:12:30,00:12:30,4
9-0-47,145-4,00:14:00,00:14:00,5
9-0-47,156-4,00:15:30,00:15:30,6
9-0-47,157-4,00:17:00,00:17:00,7
9-0-47,168-4,00:18:30,00:18:30,8
9-0-47,169-4,00:20:00,00:20:00,9
9-0-47,238-4,00:21:30,00:21:30,10
9-0-47,B-4,00:23:00,00:23:00,11
9-0-47,239-4,00:24:30,00:24:30,12
9-0-47,188-4,00:26:00,00:26:00,13
9-0-47,189-4,00:27:30,00:27:30,14
9-0-47,200-4,00:29:00,00:29:00,15
9-0-47,201-4,00:30:30,00:30:30,16
9-0-47,212-4,00:32:00,00:32:00,17
9-0-47,213-4,00:33:30,00:33:30,18
9-0-47,224-4,00:35:00,00:35:00,19
9-0-47,225-4,00:36:30,00:36:30,20
9-0-47,236-4,00:38:00,00:38:00,21
9-0-46,121-4,00:18:00,00:18:00,1
9-0-46,132-4,00:19:30,00:19:30,2
9-0-46,133-4,00:21:00,00:21:00,3
9-0-46,144-4,00:22:30,00:22:30,4
9-0-46,145-4,00:24:00,00:24:00,5
9-0-46,156-4,00:25:30,00:25:30,6
9-0-46,157-4,00:27:00,00:27:00,7
9-0-46,168-4,00:28:30,00:28:30,8
9-0-46,169-4,00:30:00,00:30:00,9
9-0-46,238-4,00:31:30,00:31:30,10
9-0-46,B-4,00:33:00,00:33:00,11
9-0-46,239-4,00:34:30,00:34:30,12
9-0-46,188-4,00:36:00,00:36:00,13
9-0-46,189-4,00:37:30,00:37:30,14
9-0-46,200-4,00:39:00,00:39:00,15
9-0-46,201-4,00:40:30,00:40:30,16
9-0-46,212-4,00:42:00,00:42:00,17
9-0-46,213-4,00:43:30,00:43:30,18
9-0-46,224-4,00:45:00,00:45:00,19
9-0-46,225-4,00:46:30,00:46:30,20
9-0-46,236-4,00:48:00,00:48:00,21
9-0-45,121-4,00:28:00,00:28:00,1
9-0-45,132-4,00:29:30,00:29:30,2
9-0-45,133-4,00:31:00,00:31:00,3
9-0-45,144-4,00:32:30,00:32:30,4
9-0-45,145-4,00:34:00,00:34:00,5
9-0-45,156-4,00:35:30,00:35:30,6
9-0-45,157-4,00:37:00,00:37:00,7
9-0-45,168-4,00:38:30,00:38:30,8
9-0-45,169-4,00:40:00,00:40:00,9
9-0-45,238-4,00:41:30,00:41:30,10
9-0-45,B-4,00:43:00,00:43:00,11
9-0-45,239-4,00:44:30,00:44:30,12
9-0-45,188-4,00:46:00,00:46:00,13
9-0-45,189-4,00:47:30,00:47:30,14
9-0-45,200-4,00:49:00,00:49:00,15
9-0-45,201-4,00:50:30,00:50:30,16
9-0-45,212-4,00:52:00,00:52:00,17
9-0-45,213-4,00:53:30,00:53:30,18
9-0-45,224-4,00:55:00,00:55:00,19
9-0-45,225-4,00:56:30,00:56:30,20
9-0-45,236-4,00:58:00,00:58:00,21
9-0-44,121-4,00:38:00,00:38:00,1
9-0-44,132-4,00:39:30,00:39:30,2
9-0-44,133-4,00:41:00,00:41:00,3
9-0-44,144-4,00:42:30,00:42:30,4
9-0-44,145-4,00:44:00,00:44:00,5
9-0-44,156-4,00:45:30,00:45:30,6
9-0-44,157-4,00:47:00,00:47:00,7
9-0-44,168-4,00:48:30,00:48:30,8
9-0-44,169-4,00:50:00,00:50:00,9
9-0-44,238-4,00:51:30,00:51:30,10
9-0-44,B-4,00:53:00,00:53:00,11
9-0-44,239-4,00:54:30,00:54:30,12
9-0-44,188-4,00:56:00,00:56:00,13
9-0-44,189-4,00:57:30,00:57:30,14
9-0-44,200-4,00:59:00,00:59:00,15
9-0-44,201-4,01:00:30,01:00:30,16
9-0-44,212-4,01:02:00,01:02:00,17
9-0-44,213-4,01:03:30,01:03:30,18
9-0-44,224-4,01:05:00,01:05:00,19
9-0-44,225-4,01:06:30,01:06:30,20
9-0-44,236-4,01:08:00,01:08:00,21
9-0-0,121-4,00:48:00,00:48:00,1
9-0-0,132-4,00:49:30,00:49:30,2
9-0-0,133-4,00:51:00,00:51:00,3
9-0-0,144-4,00:52:30,00:52:30,4
9-0-0,145-4,00:54:00,00:54:00,5
9-0-0,156-4,00:55:30,00:55:30,6
9-0-0,157-4,00:57:00,00:57:00,7
9-0-0,168-4,00:58:30,00:58:30,8
9-0-0,169-4,01:00:00,01:00:00,9
9-0-0,238-4,01:01:30,01:01:30,10
9-0-0,B-4,01:03:00,01:03:00,11
9-0-0,239-4,01:04:30,01:04:30,12
9-0-0,188-4,01:06:00,01:06:00,13
9-0-0,189-4,01:07:30,01:07:30,14
9-0-0,200-4,01:09:00,01:09:00,15
9-0-0,201-4,01:10:30,01:10:30,16
9-0-0,212-4,01:12:00,01:12:00,17
9-0-0,213-4,01:13:30,01:13:30,18
9-0-0,224-4,01:15:00,01:15:00,19
9-0-0,225-4,01:16:30,01:16:30,20
9-0-0,236-4,01:18:00,01:18:00,21
9-0-1,121-4,00:58:00,00:58:00,1
9-0-1,132-4,00:59:30,00:59:30,2
9-0-1,133-4,01:01:00,01:01:00,3
9-0-1,144-4,01:02:30,01:02:30,4
9-0-1,145-4,01:04:00,01:04:00,5
9-0-1,156-4,01:05:30,01:05:30,6
9-0-1,157-4,01:07:00,01:07:00,7
9-0-1,168-4,01:08:30,01:08:30,8
9-0-1,169-4,01:10:00,01:10:00,9
9-0-1,238-4,01:11:30,01:11:30,10
9-0-1,B-4,01:13:00,01:13:00,11
9-0-1,239-4,01:14:30,01:14:30,12
9-0-1,188-4,01:16:00,01:16:00,13
9-0-1,189-4,01:17:30,01:17:30,14
9-0-1,200-4,01:19:00,01:19:00,15
9-0-1,201-4,01:20:30,01:20:30,16
9-0-1,212-4,01:22:00,01:22:00,17
9-0-1,213-4,01:23:30,01:23:30,18
9-0-1,224-4,01:25:00,01:25:00,19
9-0-1,225-4,01:26:30,01:26:30,20
