trip_id,stop_id,arrival_time,departure_time,stop_sequence
1-1-43,60-1,00:58:00,00:58:00,2
1-1-43,61-1,00:59:30,00:59:30,1
1-1-0,54-1,00:54:30,00:54:30,11
1-1-0,55-1,00:56:00,00:56:00,10
1-1-0,56-1,00:57:30,00:57:30,9
1-1-0,57-1,00:59:00,00:59:00,8
1-1-0,117-1,01:00:30,01:00:30,7
1-1-0,120-1,01:02:00,01:02:00,6
1-1-0,118-1,01:03:30,01:03:30,5
1-1-0,58-1,01:05:00,01:05:00,4
1-1-0,59-1,01:06:30,01:06:30,3
1-1-0,60-1,01:08:00,01:08:00,2
1-1-0,61-1,01:09:30,01:09:30,1
1-1-1,54-1,01:04:30,01:04:30,11
1-1-1,55-1,01:06:00,01:06:00,10
1-1-1,56-1,01:07:30,01:07:30,9
1-1-1,57-1,01:09:00,01:09:00,8
1-1-1,117-1,01:10:30,01:10:30,7
1-1-1,120-1,01:12:00,01:12:00,6
1-1-1,118-1,01:13:30,01:13:30,5
1-1-1,58-1,01:15:00,01:15:00,4
1-1-1,59-1,01:16:30,01:16:30,3
1-1-1,60-1,01:18:00,01:18:00,2
1-1-1,61-1,01:19:30,01:19:30,1
1-1-2,54-1,01:14:30,01:14:30,11
1-1-2,55-1,01:16:00,01:16:00,10
1-1-2,56-1,01:17:30,01:17:30,9
1-1-2,57-1,01:19:00,01:19:00,8
1-1-2,117-1,01:20:30,01:20:30,7
1-1-2,120-1,01:22:00,01:22:00,6
1-1-2,118-1,01:23:30,01:23:30,5
1-1-2,58-1,01:25:00,01:25:00,4
1-1-2,59-1,01:26:30,01:26:30,3
1-1-2,60-1,01:28:00,01:28:00,2
1-1-2,61-1,01:29:30,01:29:30,1
1-1-3,54-1,01:24:30,01:24:30,11
1-1-3,55-1,01:26:00,01:26:00,10
1-1-3,56-1,01:27:30,01:27:30,9
1-1-3,57-1,01:29:00,01:29:00,8
1-1-3,117-1,01:30:30,01:30:30,7
1-1-3,120-1,01:32:00,01:32:00,6
1-1-3,118-1,01:33:30,01:33:30,5
1-1-3,58-1,01:35:00,01:35:00,4
1-1-3,59-1,01:36:30,01:36:30,3
1-1-3,60-1,01:38:00,01:38:00,2
1-1-3,61-1,01:39:30,01:39:30,1
1-1-4,54-1,01:34:30,01:34:30,11
1-1-4,55-1,01:36:00,01:36:00,10
1-1-4,56-1,01:37:30,01:37:30,9
1-1-4,57-1,01:39:00,01:39:00,8
1-1-4,117-1,01:40:30,01:40:30,7
1-1-4,120-1,01:42:00,01:42:00,6
1-1-4,118-1,01:43:30,01:43:30,5
1-1-4,58-1,01:45:00,01:45:00,4
1-1-4,59-1,01:46:30,01:46:30,3
1-1-4,60-1,01:48:00,01:48:00,2
1-1-4,61-1,01:49:30,01:49:30,1
1-1-5,54-1,01:44:30,01:44:30,11
1-1-5,55-1,01:46:00,01:46:00,10
1-1-5,56-1,01:47:30,01:47:30,9
1-1-5,57-1,01:49:00,01:49:00,8
1-1-5,117-1,01:50:30,01:50:30,7
1-1-5,120-1,01:52:00,01:52:00,6
1-1-5,118-1,01:53:30,01:53:30,5
1-1-5,58-1,01:55:00,01:55:00,4
1-1-5,59-1,01:56:30,01:56:30,3
1-1-5,60-1,01:58:00,01:58:00,2
1-1-5,61-1,01:59:30,01:59:30,1
1-1-6,54-1,01:54:30,01:54:30,11
1-1-6,55-1,01:56:00,01:56:00,10
1-1-6,56-1,01:57:30,01:57:30,9
1-1-6,57-1,01:59:00,01:59:00,8
1-1-6,117-1,02:00:30,02:00:30,7
1-1-6,120-1,02:02:00,02:02:00,6
1-1-6,118-1,02:03:30,02:03:30,5
1-1-6,58-1,02:05:00,02:05:00,4
1-1-6,59-1,02:06:30,02:06:30,3
1-1-6,60-1,02:08:00,02:08:00,2
1-1-6,61-1,02:09:30,02:09:30,1
1-1-7,54-1,02:04:30,02:04:30,11
1-1-7,55-1,02:06:00,02:06:00,10
1-1-7,56-1,02:07:30,02:07:30,9
1-1-7,57-1,02:09:00,02:09:00,8
1-1-7,117-1,02:10:30,02:10:30,7
1-1-7,120-1,02:12:00,02:12:00,6
1-1-7,118-1,02:13:30,02:13:30,5
1-1-7,58-1,02:15:00,02:15:00,4
1-1-7,59-1,02:16:30,02:16:30,3
1-1-7,60-1,02:18:00,02:18:00,2
1-1-7,61-1,02:19:30,02:19:30,1
1-1-8,54-1,02:14:30,02:14:30,11
1-1-8,55-1,02:16:00,02:16:00,10
1-1-8,56-1,02:17:30,02:17:30,9
1-1-8,57-1,02:19:00,02:19:00,8
1-1-8,117-1,02:20:30,02:20:30,7
1-1-8,120-1,02:22:00,02:22:00,6
1-1-8,118-1,02:23:30,02:23:30,5
1-1-8,58-1,02:25:00,02:25:00,4
1-1-8,59-1,02:26:30,02:26:30,3
1-1-8,60-1,02:28:00,02:28:00,2
1-1-8,61-1,02:29:30,02:29:30,1
1-1-9,54-1,02:24:30,02:24:30,11
1-1-9,55-1,02:26:00,02:26:00,10
1-1-9,56-1,02:27:30,02:27:30,9
1-1-9,57-1,02:29:00,02:29:00,8
1-1-9,117-1,02:30:30,02:30:30,7
1-1-9,120-1,02:32:00,02:32:00,6
1-1-9,118-1,02:33:30,02:33:30,5
1-1-9,58-1,02:35:00,02:35:00,4
1-1-9,59-1,02:36:30,02:36:30,3
1-1-9,60-1,02:38:00,02:38:00,2
1-1-9,61-1,02:39:30,02:39:30,1
1-1-10,54-1,02:34:30,02:34:30,11
1-1-10,55-1,02:36:00,02:36:00,10
1-1-10,56-1,02:37:30,02:37:30,9
1-1-10,57-1,02:39:00,02:39:00,8
1-1-10,117-1,02:40:30,02:40:30,7
1-1-10,120-1,02:42:00,02:42:00,6
1-1-10,118-1,02:43:30,02:43:30,5
1-1-10,58-1,02:45:00,02:45:00,4
1-1-10,59-1,02:46:30,02:46:30,3
1-1-10,60-1,02:48:00,02:48:00,2
1-1-10,61-1,02:49:30,02:49:30,1
1-1-11,54-1,02:44:30,02:44:30,11
1-1-11,55-1,02:46:00,02:46:00,10
1-1-11,56-1,02:47:30,02:47:30,9
1-1-11,57-1,02:49:00,02:49:00,8
1-1-11,117-1,02:50:30,02:50:30,7
1-1-11,120-1,02:52:00,02:52:00,6
1-1-11,118-1,02:53:30,02:53:30,5
1-1-11,58-1,02:55:00,02:55:00,4
1-1-11,59-1,02:56:30,02:56:30,3
1-1-11,60-1,02:58:00,02:58:00,2
1-1-11,61-1,02:59:30,02:59:30,1
1-1-12,54-1,02:54:30,02:54:30,11
1-1-12,55-1,02:56:00,02:56:00,10
1-1-12,56-1,02:57:30,02:57:30,9
1-1-12,57-1,02:59:00,02:59:00,8
1-1-12,117-1,03:00:30,03:00:30,7
1-1-12,120-1,03:02:00,03:02:00,6
1-1-12,118-1,03:03:30,03:03:30,5
1-1-12,58-1,03:05:00,03:05:00,4
1-1-12,59-1,03:06:30,03:06:30,3
1-1-12,60-1,03:08:00,03:08:00,2
1-1-12,61-1,03:09:30,03:09:30,1
1-1-13,54-1,03:04:30,03:04:30,11
1-1-13,55-1,03:06:00,03:06:00,10
1-1-13,56-1,03:07:30,03:07:30,9
1-1-13,57-1,03:09:00,03:09:00,8
1-1-13,117-1,03:10:30,03:10:30,7
1-1-13,120-1,03:12:00,03:12:00,6
1-1-13,118-1,03:13:30,03:13:30,5
1-1-13,58-1,03:15:00,03:15:00,4
1-1-13,59-1,03:16:30,03:16:30,3
1-1-13,60-1,03:18:00,03:18:00,2
1-1-13,61-1,03:19:30,03:19:30,1
1-1-14,54-1,03:14:30,03:14:30,11
1-1-14,55-1,03:16:00,03:16:00,10
1-1-14,56-1,03:17:30,03:17:30,9
1-1-14,57-1,03:19:00,03:19:00,8
1-1-14,117-1,03:20:30,03:20:30,7
1-1-14,120-1,03:22:00,03:22:00,6
1-1-14,118-1,03:23:30,03:23:30,5
1-1-14,58-1,03:25:00,03:25:00,4
1-1-14,59-1,03:26:30,03:26:30,3
1-1-14,60-1,03:28:00,03:28:00,2
1-1-14,61-1,03:29:30,03:29:30,1
1-1-15,54-1,03:24:30,03:24:30,11
1-1-15,55-1,03:26:00,03:26:00,10
1-1-15,56-1,03:27:30,03:27:30,9
1-1-15,57-1,03:29:00,03:29:00,8
1-1-15,117-1,03:30:30,03:30:30,7
1-1-15,120-1,03:32:00,03:32:00,6
1-1-15,118-1,03:33:30,03:33:30,5
1-1-15,58-1,03:35:00,03:35:00,4
1-1-15,59-1,03:36:30,03:36:30,3
1-1-15,60-1,03:38:00,03:38:00,2
1-1-15,61-1,03:39:30,03:39:30,1
1-1-16,54-1,03:34:30,03:34:30,11
1-1-16,55-1,03:36:00,03:36:00,10
1-1-16,56-1,03:37:30,03:37:30,9
1-1-16,57-1,03:39:00,03:39:00,8
1-1-16,117-1,03:40:30,03:40:30,7
1-1-16,120-1,03:42:00,03:42:00,6
1-1-16,118-1,03:43:30,03:43:30,5
1-1-16,58-1,03:45:00,03:45:00,4
1-1-16,59-1,03:46:30,03:46:30,3
1-1-16,60-1,03:48:00,03:48:00,2
1-1-16,61-1,03:49:30,03:49:30,1
1-1-17,54-1,03:44:30,03:44:30,11
1-1-17,55-1,03:46:00,03:46:00,10
1-1-17,56-1,03:47:30,03:47:30,9
1-1-17,57-1,03:49:00,03:49:00,8
1-1-17,117-1,03:50:30,03:50:30,7
1-1-17,120-1,03:52:00,03:52:00,6
1-1-17,118-1,03:53:30,03:53:30,5
1-1-17,58-1,03:55:00,03:55:00,4
1-1-17,59-1,03:56:30,03:56:30,3
1-1-17,60-1,03:58:00,03:58:00,2
1-1-17,61-1,03:59:30,03:59:30,1
1-1-18,54-1,03:54:30,03:54:30,11
1-1-18,55-1,03:56:00,03:56:00,10
1-1-18,56-1,03:57:30,03:57:30,9
1-1-18,57-1,03:59:00,03:59:00,8
1-1-18,117-1,04:00:30,04:00:30,7
1-1-18,120-1,04:02:00,04:02:00,6
1-1-18,118-1,04:03:30,04:03:30,5
1-1-18,58-1,04:05:00,04:05:00,4
1-1-18,59-1,04:06:30,04:06:30,3
1-1-18,60-1,04:08:00,04:08:00,2
1-1-18,61-1,04:09:30,04:09:30,1
1-1-19,54-1,04:04:30,04:04:30,11
1-1-19,55-1,04:06:00,04:06:00,10
1-1-19,56-1,04:07:30,04:07:30,9
1-1-19,57-1,04:09:00,04:09:00,8
1-1-19,117-1,04:10:30,04:10:30,7
1-1-19,120-1,04:12:00,04:12:00,6
1-1-19,118-1,04:13:30,04:13:30,5
1-1-19,58-1,04:15:00,04:15:00,4
1-1-19,59-1,04:16:30,04:16:30,3
1-1-19,60-1,04:18:00,04:18:00,2
1-1-19,61-1,04:19:30,04:19:30,1
1-1-20,54-1,04:14:30,04:14:30,11
1-1-20,55-1,04:16:00,04:16:00,10
1-1-20,56-1,04:17:30,04:17:30,9
1-1-20,57-1,04:19:00,04:19:00,8
1-1-20,117-1,04:20:30,04:20:30,7
1-1-20,120-1,04:22:00,04:22:00,6
1-1-20,118-1,04:23:30,04:23:30,5
1-1-20,58-1,04:25:00,04:25:00,4
1-1-20,59-1,04:26:30,04:26:30,3
1-1-20,60-1,04:28:00,04:28:00,2
1-1-20,61-1,04:29:30,04:29:30,1
1-1-21,54-1,04:24:30,04:24:30,11
1-1-21,55-1,04:26:00,04:26:00,10
1-1-21,56-1,04:27:30,04:27:30,9
1-1-21,57-1,04:29:00,04:29:00,8
1-1-21,117-1,04:30:30,04:30:30,7
1-1-21,120-1,04:32:00,04:32:00,6
1-1-21,118-1,04:33:30,04:33:30,5
1-1-21,58-1,04:35:00,04:35:00,4
1-1-21,59-1,04:36:30,04:36:30,3
1-1-21,60-1,04:38:00,04:38:00,2
1-1-21,61-1,04:39:30,04:39:30,1
1-1-22,54-1,04:34:30,04:34:30,11
1-1-22,55-1,04:36:00,04:36:00,10
1-1-22,56-1,04:37:30,04:37:30,9
1-1-22,57-1,04:39:00,04:39:00,8
1-1-22,117-1,04:40:30,04:40:30,7
1-1-22,120-1,04:42:00,04:42:00,6
1-1-22,118-1,04:43:30,04:43:30,5
1-1-22,58-1,04:45:00,04:45:00,4
1-1-22,59-1,04:46:30,04:46:30,3
1-1-22,60-1,04:48:00,04:48:00,2
1-1-22,61-1,04:49:30,04:49:30,1
1-1-23,54-1,04:44:30,04:44:30,11
1-1-23,55-1,04:46:00,04:46:00,10
1-1-23,56-1,04:47:30,04:47:30,9
1-1-23,57-1,04:49:00,04:49:00,8
1-1-23,117-1,04:50:30,04:50:30,7
1-1-23,120-1,04:52:00,04:52:00,6
1-1-23,118-1,04:53:30,04:53:30,5
1-1-23,58-1,04:55:00,04:55:00,4
1-1-23,59-1,04:56:30,04:56:30,3
1-1-23,60-1,04:58:00,04:58:00,2
1-1-23,61-1,04:59:30,04:59:30,1
1-1-24,54-1,04:54:30,04:54:30,11
1-1-24,55-1,04:56:00,04:56:00,10
1-1-24,56-1,04:57:30,04:57:30,9
1-1-24,57-1,04:59:00,04:59:00,8
1-1-24,117-1,05:00:30,05:00:30,7
1-1-24,120-1,05:02:00,05:02:00,6
1-1-24,118-1,05:03:30,05:03:30,5
1-1-24,58-1,05:05:00,05:05:00,4
1-1-24,59-1,05:06:30,05:06:30,3
1-1-24,60-1,05:08:00,05:08:00,2
1-1-24,61-1,05:09:30,05:09:30,1
1-1-25,54-1,05:04:30,05:04:30,11
1-1-25,55-1,05:06:00,05:06:00,10
1-1-25,56-1,05:07:30,05:07:30,9
1-1-25,57-1,05:09:00,05:09:00,8
1-1-25,117-1,05:10:30,05:10:30,7
1-1-25,120-1,05:12:00,05:12:00,6
1-1-25,118-1,05:13:30,05:13:30,5
1-1-25,58-1,05:15:00,05:15:00,4
1-1-25,59-1,05:16:30,05:16:30,3
1-1-25,60-1,05:18:00,05:18:00,2
1-1-25,61-1,05:19:30,05:19:30,1
1-1-26,54-1,05:14:30,05:14:30,11
1-1-26,55-1,05:16:00,05:16:00,10
1-1-26,56-1,05:17:30,05:17:30,9
1-1-26,57-1,05:19:00,05:19:00,8
1-1-26,117-1,05:20:30,05:20:30,7
1-1-26,120-1,05:22:00,05:22:00,6
1-1-26,118-1,05:23:30,05:23:30,5
1-1-26,58-1,05:25:00,05:25:00,4
1-1-26,59-1,05:26:30,05:26:30,3
1-1-26,60-1,05:28:00,05:28:00,2
1-1-26,61-1,05:29:30,05:29:30,1
1-1-27,54-1,05:24:30,05:24:30,11
1-1-27,55-1,05:26:00,05:26:00,10
1-1-27,56-1,05:27:30,05:27:30,9
1-1-27,57-1,05:29:00,05:29:00,8
1-1-27,117-1,05:30:30,05:30:30,7
1-1-27,120-1,05:32:00,05:32:00,6
1-1-27,118-1,05:33:30,05:33:30,5
1-1-27,58-1,05:35:00,05:35:00,4
1-1-27,59-1,05:36:30,05:36:30,3
1-1-27,60-1,05:38:00,05:38:00,2
1-1-27,61-1,05:39:30,05:39:30,1
1-1-28,54-1,05:34:30,05:34:30,11
1-1-28,55-1,05:36:00,05:36:00,10
1-1-28,56-1,05:37:30,05:37:30,9
1-1-28,57-1,05:39:00,05:39:00,8
1-1-28,117-1,05:40:30,05:40:30,7
1-1-28,120-1,05:42:00,05:42:00,6
1-1-28,118-1,05:43:30,05:43:30,5
1-1-28,58-1,05:45:00,05:45:00,4
1-1-28,59-1,05:46:30,05:46:30,3
1-1-28,60-1,05:48:00,05:48:00,2
1-1-28,61-1,05:49:30,05:49:30,1
1-1-29,54-1,05:44:30,05:44:30,11
1-1-29,55-1,05:46:00,05:46:00,10
1-1-29,56-1,05:47:30,05:47:30,9
1-1-29,57-1,05:49:00,05:49:00,8
1-1-29,117-1,05:50:30,05:50:30,7
1-1-29,120-1,05:52:00,05:52:00,6
1-1-29,118-1,05:53:30,05:53:30,5
1-1-29,58-1,05:55:00,05:55:00,4
1-1-29,59-1,05:56:30,05:56:30,3
1-1-29,60-1,05:58:00,05:58:00,2
1-1-29,61-1,05:59:30,05:59:30,1
1-1-30,54-1,05:54:30,05:54:30,11
1-1-30,55-1,05:56:00,05:56:00,10
1-1-30,56-1,05:57:30,05:57:30,9
1-1-30,57-1,05:59:00,05:59:00,8
1-1-30,117-1,06:00:30,06:00:30,7
1-1-30,120-1,06:02:00,06:02:00,6
1-1-30,118-1,06:03:30,06:03:30,5
1-1-30,58-1,06:05:00,06:05:00,4
1-1-30,59-1,06:06:30,06:06:30,3
1-1-30,60-1,06:08:00,06:08:00,2
1-1-30,61-1,06:09:30,06:09:30,1
1-1-31,54-1,06:04:30,06:04:30,11
1-1-31,55-1,06:06:00,06:06:00,10
1-1-31,56-1,06:07:30,06:07:30,9
1-1-31,57-1,06:09:00,06:09:00,8
1-1-31,117-1,06:10:30,06:10:30,7
1-1-31,120-1,06:12:00,06:12:00,6
1-1-31,118-1,06:13:30,06:13:30,5
1-1-31,58-1,06:15:00,06:15:00,4
1-1-31,59-1,06:16:30,06:16:30,3
1-1-31,60-1,06:18:00,06:18:00,2
1-1-31,61-1,06:19:30,06:19:30,1
1-1-32,54-1,06:14:30,06:14:30,11
1-1-32,55-1,06:16:00,06:16:00,10
1-1-32,56-1,06:17:30,06:17:30,9
1-1-32,57-1,06:19:00,06:19:00,8
1-1-32,117-1,06:20:30,06:20:30,7
1-1-32,120-1,06:22:00,06:22:00,6
1-1-32,118-1,06:23:30,06:23:30,5
1-1-32,58-1,06:25:00,06:25:00,4
1-1-32,59-1,06:26:30,06:26:30,3
1-1-32,60-1,06:28:00,06:28:00,2
1-1-32,61-1,06:29:30,06:29:30,1
1-1-33,54-1,06:24:30,06:24:30,11
1-1-33,55-1,06:26:00,06:26:00,10
1-1-33,56-1,06:27:30,06:27:30,9
1-1-33,57-1,06:29:00,06:29:00,8
1-1-33,117-1,06:30:30,06:30:30,7
1-1-33,120-1,06:32:00,06:32:00,6
1-1-33,118-1,06:33:30,06:33:30,5
1-1-33,58-1,06:35:00,06:35:00,4
1-1-33,59-1,06:36:30,06:36:30,3
1-1-33,60-1,06:38:00,06:38:00,2
1-1-33,61-1,06:39:30,06:39:30,1
1-1-34,54-1,06:34:30,06:34:30,11
1-1-34,55-1,06:36:00,06:36:00,10
1-1-34,56-1,06:37:30,06:37:30,9
1-1-34,57-1,06:39:00,06:39:00,8
1-1-34,117-1,06:40:30,06:40:30,7
1-1-34,120-1,06:42:00,06:42:00,6
1-1-34,118-1,06:43:30,06:43:30,5
1-1-34,58-1,06:45:00,06:45:00,4
1-1-34,59-1,06:46:30,06:46:30,3
1-1-34,60-1,06:48:00,06:48:00,2
1-1-34,61-1,06:49:30,06:49:30,1
1-1-35,54-1,06:44:30,06:44:30,11
1-1-35,55-1,06:46:00,06:46:00,10
1-1-35,56-1,06:47:30,06:47:30,9
1-1-35,57-1,06:49:00,06:49:00,8
1-1-35,117-1,06:50:30,06:50:30,7
1-1-35,120-1,06:52:00,06:52:00,6
1-1-35,118-1,06:53:30,06:53:30,5
1-1-35,58-1,06:55:00,06:55:00,4
1-1-35,59-1,06:56:30,06:56:30,3
1-1-35,60-1,06:58:00,06:58:00,2
1-1-35,61-1,06:59:30,06:59:30,1
1-1-36,54-1,06:54:30,06:54:30,11
1-1-36,55-1,06:56:00,06:56:00,10
1-1-36,56-1,06:57:30,06:57:30,9
1-1-36,57-1,06:59:00,06:59:00,8
1-1-36,117-1,07:00:30,07:00:30,7
1-1-36,120-1,07:02:00,07:02:00,6
1-1-36,118-1,07:03:30,07:03:30,5
1-1-36,58-1,07:05:00,07:05:00,4
1-1-36,59-1,07:06:30,07:06:30,3
1-1-36,60-1,07:08:00,07:08:00,2
1-1-36,61-1,07:09:30,07:09:30,1
1-1-37,54-1,07:04:30,07:04:30,11
1-1-37,55-1,07:06:00,07:06:00,10
1-1-37,56-1,07:07:30,07:07:30,9
1-1-37,57-1,07:09:00,07:09:00,8
1-1-37,117-1,07:10:30,07:10:30,7
1-1-37,120-1,07:12:00,07:12:00,6
1-1-37,118-1,07:13:30,07:13:30,5
1-1-37,58-1,07:15:00,07:15:00,4
1-1-37,59-1,07:16:30,07:16:30,3
1-1-37,60-1,07:18:00,07:18:00,2
1-1-37,61-1,07:19:30,07:19:30,1
1-1-38,54-1,07:14:30,07:14:30,11
1-1-38,55-1,07:16:00,07:16:00,10
1-1-38,56-1,07:17:30,07:17:30,9
1-1-38,57-1,07:19:00,07:19:00,8
1-1-38,117-1,07:20:30,07:20:30,7
1-1-38,120-1,07:22:00,07:22:00,6
1-1-38,118-1,07:23:30,07:23:30,5
1-1-38,58-1,07:25:00,07:25:00,4
1-1-38,59-1,07:26:30,07:26:30,3
1-1-38,60-1,07:28:00,07:28:00,2
1-1-38,61-1,07:29:30,07:29:30,1
1-1-39,54-1,07:24:30,07:24:30,11
1-1-39,55-1,07:26:00,07:26:00,10
1-1-39,56-1,07:27:30,07:27:30,9
1-1-39,57-1,07:29:00,07:29:00,8
1-1-39,117-1,07:30:30,07:30:30,7
1-1-39,120-1,07:32:00,07:32:00,6
1-1-39,118-1,07:33:30,07:33:30,5
1-1-39,58-1,07:35:00,07:35:00,4
1-1-39,59-1,07:36:30,07:36:30,3
1-1-39,60-1,07:38:00,07:38:00,2
1-1-39,61-1,07:39:30,07:39:30,1
1-1-40,54-1,07:34:30,07:34:30,11
1-1-40,55-1,07:36:00,07:36:00,10
1-1-40,56-1,07:37:30,07:37:30,9
1-1-40,57-1,07:39:00,07:39:00,8
1-1-40,117-1,07:40:30,07:40:30,7
1-1-40,120-1,07:42:00,07:42:00,6
1-1-40,118-1,07:43:30,07:43:30,5
1-1-40,58-1,07:45:00,07:45:00,4
1-1-40,59-1,07:46:30,07:46:30,3
1-1-40,60-1,07:48:00,07:48:00,2
1-1-40,61-1,07:49:30,07:49:30,1
1-1-41,54-1,07:44:30,07:44:30,11
1-1-41,55-1,07:46:00,07:46:00,10
1-1-41,56-1,07:47:30,07:47:30,9
1-1-41,57-1,07:49:00,07:49:00,8
1-1-41,117-1,07:50:30,07:50:30,7
1-1-41,120-1,07:52:00,07:52:00,6
1-1-41,118-1,07:53:30,07:53:30,5
1-1-41,58-1,07:55:00,07:55:00,4
1-1-41,59-1,07:56:30,07:56:30,3
1-1-41,60-1,07:58:00,07:58:00,2
1-1-41,61-1,07:59:30,07:59:30,1
1-1-42,54-1,07:54:30,07:54:30,11
1-1-42,55-1,07:56:00,07:56:00,10
1-1-42,56-1,07:57:30,07:57:30,9
1-1-42,57-1,07:59:00,07:59:00,8
1-1-42,117-1,08:00:30,08:00:30,7
1-1-42,120-1,08:02:00,08:02:00,6
1-1-42,118-1,08:03:30,08:03:30,5
1-1-42,58-1,08:05:00,08:05:00,4
1-1-42,59-1,08:06:30,08:06:30,3
1-1-42,60-1,08:08:00,08:08:00,2
1-1-42,61-1,08:09:30,08:09:30,1
2-0-47,110-2,00:09:30,00:09:30,1
2-0-47,99-2,00:11:00,00:11:00,2
2-0-47,88-2,00:12:30,00:12:30,3
2-0-47,77-2,00:14:00,00:14:00,4
2-0-47,119-2,00:15:30,00:15:30,5
2-0-47,120-2,00:17:00,00:17:00,6
2-0-47,116-2,00:18:30,00:18:30,7
2-0-47,38-2,00:20:00,00:20:00,8
2-0-47,27-2,00:21:30,00:21:30,9
2-0-47,16-2,00:23:00,00:23:00,10
2-0-47,5-2,00:24:30,00:24:30,11
2-0-46,110-2,00:19:30,00:19:30,1
2-0-46,99-2,00:21:00,00:21:00,2
2-0-46,88-2,00:22:30,00:22:30,3
2-0-46,77-2,00:24:00,00:24:00,4
2-0-46,119-2,00:25:30,00:25:30,5
2-0-46,120-2,00:27:00,00:27:00,6
2-0-46,116-2,00:28:30,00:28:30,7
2-0-46,38-2,00:30:00,00:30:00,8
2-0-46,27-2,00:31:30,00:31:30,9
2-0-46,16-2,00:33:00,00:33:00,10
2-0-46,5-2,00:34:30,00:34:30,11
2-0-45,110-2,00:29:30,00:29:30,1
2-0-45,99-2,00:31:00,00:31:00,2
2-0-45,88-2,00:32:30,00:32:30,3
2-0-45,77-2,00:34:00,00:34:00,4
2-0-45,119-2,00:35:30,00:35:30,5
2-0-45,120-2,00:37:00,00:37:00,6
2-0-45,116-2,00:38:30,00:38:30,7
2-0-45,38-2,00:40:00,00:40:00,8
2-0-45,27-2,00:41:30,00:41:30,9
2-0-45,16-2,00:43:00,00:43:00,10
2-0-45,5-2,00:44:30,00:44:30,11
2-0-44,110-2,00:39:30,00:39:30,1
2-0-44,99-2,00:41:00,00:41:00,2
2-0-44,88-2,00:42:30,00:42:30,3
2-0-44,77-2,00:44:00,00:44:00,4
2-0-44,119-2,00:45:30,00:45:30,5
2-0-44,120-2,00:47:00,00:47:00,6
2-0-44,116-2,00:48:30,00:48:30,7
2-0-44,38-2,00:50:00,00:50:00,8
2-0-44,27-2,00:51:30,00:51:30,9
2-0-44,16-2,00:53:00,00:53:00,10
2-0-44,5-2,00:54:30,00:54:30,11
2-0-43,110-2,00:49:30,00:49:30,1
2-0-43,99-2,00:51:00,00:51:00,2
2-0-43,88-2,00:52:30,00:52:30,3
2-0-43,77-2,00:54:00,00:54:00,4
2-0-43,119-2,00:55:30,00:55:30,5
2-0-43,120-2,00:57:00,00:57:00,6
2-0-43,116-2,00:58:30,00:58:30,7
2-0-43,38-2,01:00:00,01:00:00,8
2-0-43,27-2,01:01:30,01:01:30,9
2-0-43,16-2,01:03:00,01:03:00,10
2-0-43,5-2,01:04:30,01:04:30,11
2-0-0,110-2,00:59:30,00:59:30,1
2-0-0,99-2,01:01:00,01:01:00,2
2-0-0,88-2,01:02:30,01:02:30,3
2-0-0,77-2,01:04:00,01:04:00,4
2-0-0,119-2,01:05:30,01:05:30,5
2-0-0,120-2,01:07:00,01:07:00,6
2-0-0,116-2,01:08:30,01:08:30,7
2-0-0,38-2,01:10:00,01:10:00,8
2-0-0,27-2,01:11:30,01:11:30,9
2-0-0,16-2,01:13:00,01:13:00,10
2-0-0,5-2,01:14:30,01:14:30,11
2-0-1,110-2,01:09:30,01:09:30,1
2-0-1,99-2,01:11:00,01:11:00,2
2-0-1,88-2,01:12:30,01:12:30,3
2-0-1,77-2,01:14:00,01:14:00,4
2-0-1,119-2,01:15:30,01:15:30,5
2-0-1,120-2,01:17:00,01:17:00,6
2-0-1,116-2,01:18:30,01:18:30,7
2-0-1,38-2,01:20:00,01:20:00,8
2-0-1,27-2,01:21:30,01:21:30,9
2-0-1,16-2,01:23:00,01:23:00,10
2-0-1,5-2,01:24:30,01:24:30,11
2-0-2,110-2,01:19:30,01:19:30,1
2-0-2,99-2,01:21:00,01:21:00,2
2-0-2,88-2,01:22:30,01:22:30,3
2-0-2,77-2,01:24:00,01:24:00,4
2-0-2,119-2,01:25:30,01:25:30,5
2-0-2,120-2,01:27:00,01:27:00,6
2-0-2,116-2,01:28:30,01:28:30,7
2-0-2,38-2,01:30:00,01:30:00,8
2-0-2,27-2,01:31:30,01:31:30,9
2-0-2,16-2,01:33:00,01:33:00,10
2-0-2,5-2,01:34:30,01:34:30,11
2-0-3,110-2,01:29:30,01:29:30,1
2-0-3,99-2,01:31:00,01:31:00,2
2-0-3,88-2,01:32:30,01:32:30,3
2-0-3,77-2,01:34:00,01:34:00,4
2-0-3,119-2,01:35:30,01:35:30,5
2-0-3,120-2,01:37:00,01:37:00,6
2-0-3,116-2,01:38:30,01:38:30,7
2-0-3,38-2,01:40:00,01:40:00,8
2-0-3,27-2,01:41:30,01:41:30,9
2-0-3,16-2,01:43:00,01:43:00,10
2-0-3,5-2,01:44:30,01:44:30,11
2-0-4,110-2,01:39:30,01:39:30,1
2-0-4,99-2,01:41:00,01:41:00,2
2-0-4,88-2,01:42:30,01:42:30,3
2-0-4,77-2,01:44:00,01:44:00,4
2-0-4,119-2,01:45:30,01:45:30,5
2-0-4,120-2,01:47:00,01:47:00,6
2-0-4,116-2,01:48:30,01:48:30,7
2-0-4,38-2,01:50:00,01:50:00,8
